Metropolitan Tram,2019-10-01,16917616,15733247,7.5
Metropolitan Tram,2019-11-01,15344062,16917616,-9.3
Metropolitan Tram,2019-12-01,13736921,15344062,-10.5
Metropolitan Tram,2020-01-01,13396238,13736921,-2.5
Metropolitan Tram,2020-02-01,14656787,13396238,9.4
Metropolitan Tram,2020-03-01,9602985,14656787,-34.5
Metropolitan Tram,2020-04-01,1376119,9602985,-85.7
Metropolitan Tram,2020-05-01,2587250,1376119,88.0
Metropolitan Tram,2020-06-01,4080847,2587250,57.7
Metropolitan Tram,2020-07-01,2505061,4080847,-38.6
Metropolitan Tram,2020-08-01,1224017,2505061,-51.1
Metropolitan Tram,2020-09-01,1245928,1224017,1.8
Metropolitan Tram,2020-10-01,2130346,1245928,71.0
Metropolitan Tram,2020-11-01,4511166,2130346,111.8
Metropolitan Tram,2020-12-01,5995164,4511166,32.9
Metropolitan Tram,2021-01-01,5553277,5995164,-7.4
Metropolitan Tram,2021-02-01,5882295,5553277,5.9
Metropolitan Tram,2021-03-01,8750223,5882295,48.8
Metropolitan Tram,2021-04-01,9123455,8750223,4.3
Metropolitan Tram,2021-05-01,8761433,9123455,-4.0
Metropolitan Tram,2021-06-01,4557256,8761433,-48.0
Metropolitan Tram,2021-07-01,5093722,4557256,11.8
Metropolitan Tram,2021-08-01,2686330,5093722,-47.3
Metropolitan Tram,2021-09-01,1910362,2686330,-28.9
Metropolitan Tram,2021-10-01,3102681,1910362,62.4
Metropolitan Tram,2021-11-01,7034365,3102681,126.7
Metropolitan Tram,2021-12-01,8359146,7034365,18.8
Metropolitan Tram,2022-01-01,5372999,8359146,-35.7
Metropolitan Tram,2022-02-01,7962117,5372999,48.2
Metropolitan Tram,2022-03-01,11614262,7962117,45.9
Metropolitan Tram,2022-04-01,10065400,11614262,-13.3
Metropolitan Tram,2022-05-01,10150913,10065400,0.8
Metropolitan Tram,2022-06-01,9590565,10150913,-5.5
Metropolitan Tram,2022-07-01,11129287,9590565,16.0
Metropolitan Tram,2022-08-01,12361088,11129287,11.1
Metropolitan Tram,2022-09-01,11791504,12361088,-4.6
Metropolitan Tram,2022-10-01,12080170,11791504,2.4
Metropolitan Tram,2022-11-01,12137205,12080170,0.5
Metropolitan Tram,2022-12-01,10945095,12137205,-9.8
Metropolitan Tram,2023-01-01,12245668,10945095,11.9
Metropolitan Tram,2023-02-01,12894448,12245668,5.3
Metropolitan Tram,2023-03-01,15292063,12894448,18.6
Metropolitan Tram,2023-04-01,12402173,15292063,-18.9
Metropolitan Tram,2023-05-01,12760569,12402173,2.9
Metropolitan Tram,2023-06-01,11602791,12760569,-9.1
Metropolitan Tram,2023-07-01,12335062,11602791,6.3
Metropolitan Tram,2023-08-01,13280460,12335062,7.7
Metropolitan Tram,2023-09-01,12149257,13280460,-8.5
Metropolitan Tram,2023-10-01,12453509,12149257,2.5
Metropolitan Tram,2023-11-01,12503061,12453509,0.4
Metropolitan Tram,2023-12-01,12173168,12503061,-2.6
Metropolitan Tram,2024-01-01,11821351,12173168,-2.9
Metropolitan Tram,2024-02-01,13427105,11821351,13.6
Metropolitan Tram,2024-03-01,14840535,13427105,10.5
Metropolitan Tram,2024-04-01,14241713,14840535,-4.0
Metropolitan Tram,2024-05-01,13914626,14241713,-2.3
Metropolitan Tram,2024-06-01,11656478,13914626,-16.2
Metropolitan Tram,2024-07-01,13019738,11656478,11.7
Metropolitan Tram,2024-08-01,13714916,13019738,5.3
Metropolitan Tram,2024-09-01,11695377,13714916,-14.7
Metropolitan Tram,2024-10-01,14575255,11695377,24.6
Metropolitan Tram,2024-11-01,13548253,14575255,-7.0
Metropolitan Tram,2024-12-01,13101396,13548253,-3.3
Metropolitan Tram,2025-01-01,12523366,13101396,-4.4
Metropolitan Tram,2025-02-01,13058985,12523366,4.3
Metropolitan Tram,2025-03-01,15300456,13058985,17.2
Metropolitan Tram,2025-04-01,13414808,15300456,-12.3
Metropolitan Tram,2025-05-01,14443916,13414808,7.7
Metropolitan Tram,2025-06-01,11792860,14443916,-18.4
Metropolitan Tram,2025-07-01,12651420,11792860,7.3
Metropolitan Tram,2025-08-01,12233414,12651420,-3.3
Metropolitan Tram,2025-09-01,11515404,12233414,-5.9
Metropolitan Tram,2025-10-01,12402127,11515404,7.7
Metropolitan Tram,2025-11-01,12265500,12402127,-1.1
Metropolitan Tram,2025-12-01,12069311,12265500,-1.6
Metropolitan Tram,2026-01-01,NULL,12069311,NULL
Regional Bus,2018-01-01,721229,NULL,NULL
Regional Bus,2018-02-01,1118494,721229,55.1
Regional Bus,2018-03-01,1224816,1118494,9.5
Regional Bus,2018-04-01,946218,1224816,-22.7
Regional Bus,2018-05-01,1258704,946218,33.0
Regional Bus,2018-06-01,1077970,1258704,-14.4
Regional Bus,2018-07-01,967622,1077970,-10.2
Regional Bus,2018-08-01,1261319,967622,30.4
Regional Bus,2018-09-01,1033758,1261319,-18.0
Regional Bus,2018-10-01,1232418,1033758,19.2
Regional Bus,2018-11-01,1182863,1232418,-4.0
Regional Bus,2018-12-01,878944,1182863,-25.7
Regional Bus,2019-01-01,748369,878944,-14.9
Regional Bus,2019-02-01,1201991,748369,60.6
Regional Bus,2019-03-01,1232933,1201991,2.6
Regional Bus,2019-04-01,961318,1232933,-22.0
Regional Bus,2019-05-01,1287180,961318,33.9
Regional Bus,2019-06-01,1084632,1287180,-15.7
Regional Bus,2019-07-01,1083306,1084632,-0.1
Regional Bus,2019-08-01,1275349,1083306,17.7
Regional Bus,2019-09-01,1089826,1275349,-14.5
Regional Bus,2019-10-01,1212228,1089826,11.2
Regional Bus,2019-11-01,1126220,1212228,-7.1
Regional Bus,2019-12-01,873469,1126220,-22.4
Regional Bus,2020-01-01,764361,873469,-12.5
Regional Bus,2020-02-01,1276038,764361,66.9
Regional Bus,2020-03-01,947946,1276038,-25.7
Regional Bus,2020-04-01,227342,947946,-76.0
Regional Bus,2020-05-01,368116,227342,61.9
Regional Bus,2020-06-01,763812,368116,107.5
Regional Bus,2020-07-01,769837,763812,0.8
Regional Bus,2020-08-01,343285,769837,-55.4
Regional Bus,2020-09-01,380397,343285,10.8
Regional Bus,2020-10-01,848872,380397,123.2
Regional Bus,2020-11-01,911034,848872,7.3
Regional Bus,2020-12-01,666297,911034,-26.9
Regional Bus,2021-01-01,484867,666297,-27.2
Regional Bus,2021-02-01,797454,484867,64.5
Regional Bus,2021-03-01,1009127,797454,26.5
Regional Bus,2021-04-01,697503,1009127,-30.9
Regional Bus,2021-05-01,811685,697503,16.4
Regional Bus,2021-06-01,693393,811685,-14.6
Regional Bus,2021-07-01,599227,693393,-13.6
Regional Bus,2021-08-01,707880,599227,18.1
Regional Bus,2021-09-01,451102,707880,-36.3
Regional Bus,2021-10-01,656824,451102,45.6
Regional Bus,2021-11-01,855704,656824,30.3
Regional Bus,2021-12-01,688849,855704,-19.5
Regional Bus,2022-01-01,549859,688849,-20.2
Regional Bus,2022-02-01,985731,549859,79.3
Regional Bus,2022-03-01,1060923,985731,7.6
Regional Bus,2022-04-01,838558,1060923,-21.0
Regional Bus,2022-05-01,1121794,838558,33.8
Regional Bus,2022-06-01,926422,1121794,-17.4
Regional Bus,2022-07-01,975473,926422,5.3
Regional Bus,2022-08-01,1098964,975473,12.7
Regional Bus,2022-09-01,858200,1098964,-21.9
Regional Bus,2022-10-01,1159113,858200,35.1
Regional Bus,2022-11-01,1035487,1159113,-10.7
Regional Bus,2022-12-01,863993,1035487,-16.6
Regional Bus,2023-01-01,820221,863993,-5.1
Regional Bus,2023-02-01,1096006,820221,33.6
Regional Bus,2023-03-01,1247122,1096006,13.8
Regional Bus,2023-04-01,938444,1247122,-24.8
Regional Bus,2023-05-01,1222849,938444,30.3
Regional Bus,2023-06-01,1049480,1222849,-14.2
Regional Bus,2023-07-01,1148259,1049480,9.4
Regional Bus,2023-08-01,1255113,1148259,9.3
Regional Bus,2023-09-01,1103635,1255113,-12.1
Regional Bus,2023-10-01,1242909,1103635,12.6
Regional Bus,2023-11-01,1190730,1242909,-4.2
Regional Bus,2023-12-01,1009701,1190730,-15.2
Regional Bus,2024-01-01,841044,1009701,-16.7
Regional Bus,2024-02-01,1115173,841044,32.6
Regional Bus,2024-03-01,1116628,1115173,0.1
Regional Bus,2024-04-01,1056862,1116628,-5.4
Regional Bus,2024-05-01,1247979,1056862,18.1
Regional Bus,2024-06-01,994915,1247979,-20.3
Regional Bus,2024-07-01,1068435,994915,7.4
Regional Bus,2024-08-01,1183307,1068435,10.8
Regional Bus,2024-09-01,1027230,1183307,-13.2
Regional Bus,2024-10-01,1193762,1027230,16.2
Regional Bus,2024-11-01,940930,1193762,-21.2
Regional Bus,2024-12-01,921439,940930,-2.1
Regional Bus,2025-01-01,782149,921439,-15.1
Regional Bus,2025-02-01,1025310,782149,31.1
Regional Bus,2025-03-01,1147175,1025310,11.9
Regional Bus,2025-04-01,961133,1147175,-16.2
Regional Bus,2025-05-01,1110728,961133,15.6
Regional Bus,2025-06-01,962106,1110728,-13.4
Regional Bus,2025-07-01,956183,962106,-0.6
Regional Bus,2025-08-01,990904,956183,3.6
Regional Bus,2025-09-01,940369,990904,-5.1
Regional Bus,2025-10-01,1117069,940369,18.8
Regional Bus,2025-11-01,936233,1117069,-16.2
Regional Bus,2025-12-01,895411,936233,-4.4
Regional Bus,2026-01-01,771902,895411,-13.8
Regional Coach,2018-01-01,116568,NULL,NULL
Regional Coach,2018-02-01,103197,116568,-11.5
Regional Coach,2018-03-01,117180,103197,13.5
Regional Coach,2018-04-01,107480,117180,-8.3
Regional Coach,2018-05-01,109456,107480,1.8
Regional Coach,2018-06-01,101215,109456,-7.5
Regional Coach,2018-07-01,109103,101215,7.8
Regional Coach,2018-08-01,110348,109103,1.1
Regional Coach,2018-09-01,104525,110348,-5.3
Regional Coach,2018-10-01,121267,104525,16.0
Regional Coach,2018-11-01,111699,121267,-7.9
Regional Coach,2018-12-01,113023,111699,1.2
Regional Coach,2019-01-01,110708,113023,-2.0
Regional Coach,2019-02-01,103886,110708,-6.2
Regional Coach,2019-03-01,112302,103886,8.1
Regional Coach,2019-04-01,111012,112302,-1.1
Regional Coach,2019-05-01,111604,111012,0.5
Regional Coach,2019-06-01,98137,111604,-12.1
Regional Coach,2019-07-01,108706,98137,10.8
Regional Coach,2019-08-01,107987,108706,-0.7
Regional Coach,2019-09-01,104419,107987,-3.3
Regional Coach,2019-10-01,115819,104419,10.9
Regional Coach,2019-11-01,106782,115819,-7.8
Regional Coach,2019-12-01,110447,106782,3.4
Regional Coach,2020-01-01,105751,110447,-4.3
Regional Coach,2020-02-01,99955,105751,-5.5
Regional Coach,2020-03-01,74665,99955,-25.3
Regional Coach,2020-04-01,17602,74665,-76.4
Regional Coach,2020-05-01,29670,17602,68.6
Regional Coach,2020-06-01,51732,29670,74.4
Regional Coach,2020-07-01,41425,51732,-19.9
Regional Coach,2020-08-01,17890,41425,-56.8
Regional Coach,2020-09-01,23051,17890,28.8
Regional Coach,2020-10-01,36990,23051,60.5
Regional Coach,2020-11-01,51260,36990,38.6
Regional Coach,2020-12-01,74068,51260,44.5
Regional Coach,2021-01-01,60026,74068,-19.0
Regional Coach,2021-02-01,54099,60026,-9.9
Regional Coach,2021-03-01,75765,54099,40.0
Regional Coach,2021-04-01,75002,75765,-1.0
Regional Coach,2021-05-01,66206,75002,-11.7
Regional Coach,2021-06-01,46233,66206,-30.2
Regional Coach,2021-07-01,45599,46233,-1.4
Regional Coach,2021-08-01,33264,45599,-27.1
Regional Coach,2021-09-01,23838,33264,-28.3
Regional Coach,2021-10-01,33948,23838,42.4
Regional Coach,2021-11-01,55165,33948,62.5
Regional Coach,2021-12-01,67426,55165,22.2
Regional Coach,2022-01-01,51750,67426,-23.2
Regional Coach,2022-02-01,57210,51750,10.6
Regional Coach,2022-03-01,73664,57210,28.8
Regional Coach,2022-04-01,73735,73664,0.1
Regional Coach,2022-05-01,71603,73735,-2.9
Regional Coach,2022-06-01,70919,71603,-1.0
Regional Coach,2022-07-01,75239,70919,6.1
Regional Coach,2022-08-01,74401,75239,-1.1
Regional Coach,2022-09-01,74648,74401,0.3
Regional Coach,2022-10-01,68919,74648,-7.7
Regional Coach,2022-11-01,74053,68919,7.4
Regional Coach,2022-12-01,85612,74053,15.6
Regional Coach,2023-01-01,84946,85612,-0.8
Regional Coach,2023-02-01,77949,84946,-8.2
Regional Coach,2023-03-01,88964,77949,14.1
Regional Coach,2023-04-01,89335,88964,0.4
Regional Coach,2023-05-01,95859,89335,7.3
Regional Coach,2023-06-01,94894,95859,-1.0
Regional Coach,2023-07-01,99755,94894,5.1
Regional Coach,2023-08-01,98413,99755,-1.3
Regional Coach,2023-09-01,100982,98413,2.6
Regional Coach,2023-10-01,106717,100982,5.7
Regional Coach,2023-11-01,104648,106717,-1.9
Regional Coach,2023-12-01,111120,104648,6.2
Regional Coach,2024-01-01,113350,111120,2.0
Regional Coach,2024-02-01,104337,113350,-8.0
Regional Coach,2024-03-01,112283,104337,7.6
Regional Coach,2024-04-01,114813,112283,2.3
Regional Coach,2024-05-01,109868,114813,-4.3
Regional Coach,2024-06-01,104351,109868,-5.0
Regional Coach,2024-07-01,110936,104351,6.3
Regional Coach,2024-08-01,108656,110936,-2.1
Regional Coach,2024-09-01,107465,108656,-1.1
Regional Coach,2024-10-01,126770,107465,18.0
Regional Coach,2024-11-01,112359,126770,-11.4
Regional Coach,2024-12-01,121320,112359,8.0
Regional Coach,2025-01-01,122422,121320,0.9
Regional Coach,2025-02-01,104244,122422,-14.8
Regional Coach,2025-03-01,119824,104244,14.9
Regional Coach,2025-04-01,116481,119824,-2.8
Regional Coach,2025-05-01,111430,116481,-4.3
Regional Coach,2025-06-01,110283,111430,-1.0
Regional Coach,2025-07-01,113079,110283,2.5
Regional Coach,2025-08-01,106863,113079,-5.5
Regional Coach,2025-09-01,105410,106863,-1.4
Regional Coach,2025-10-01,118470,105410,12.4
Regional Coach,2025-11-01,107793,118470,-9.0
Regional Coach,2025-12-01,122578,107793,13.7
Regional Coach,2026-01-01,110891,122578,-9.5
Regional Train,2018-01-01,1466256,NULL,NULL
Regional Train,2018-02-01,1522981,1466256,3.9
Regional Train,2018-03-01,1809774,1522981,18.8
Regional Train,2018-04-01,1684827,1809774,-6.9
Regional Train,2018-05-01,1790656,1684827,6.3
Regional Train,2018-06-01,1535636,1790656,-14.2
Regional Train,2018-07-01,1799245,1535636,17.2
Regional Train,2018-08-01,1845673,1799245,2.6
Regional Train,2018-09-01,1676490,1845673,-9.2
Regional Train,2018-10-01,1872410,1676490,11.7
Regional Train,2018-11-01,1755492,1872410,-6.2
Regional Train,2018-12-01,1534399,1755492,-12.6
Regional Train,2019-01-01,1532342,1534399,-0.1
Regional Train,2019-02-01,1676391,1532342,9.4
Regional Train,2019-03-01,1916630,1676391,14.3
Regional Train,2019-04-01,1722745,1916630,-10.1
Regional Train,2019-05-01,2007166,1722745,16.5
Regional Train,2019-06-01,1704331,2007166,-15.1
Regional Train,2019-07-01,1898701,1704331,11.4
Regional Train,2019-08-01,1981136,1898701,4.3
Regional Train,2019-09-01,1805116,1981136,-8.9
Regional Train,2019-10-01,1927784,1805116,6.8
Regional Train,2019-11-01,1728907,1927784,-10.3
Regional Train,2019-12-01,1648394,1728907,-4.7
Regional Train,2020-01-01,1684792,1648394,2.2
Regional Train,2020-02-01,1771293,1684792,5.1
